"status","period_folder","area_folder","center_folder","relative_path","on_desktop","on_github"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","02_Babilonia","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/02_Babilonia","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","03_Persepoli","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/03_Persepoli","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","04_Seleucia_al_Tigri","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/04_Seleucia_al_Tigri","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","05_Antiochia","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/05_Antiochia","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","06_Ctesifonte","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/06_Ctesifonte","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","07_Gerusalemme","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/07_Gerusalemme","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","08_Hegmataneh_Ecbatana","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/08_Hegmataneh_Ecbatana","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","09_Petra","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/09_Petra","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","01_Asia sud-occidentale e altopiano iranico","10_Palmira","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/10_Palmira","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","02_Valle del Nilo e Africa nord-orientale","01_Alessandria","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Alessandria","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","02_Valle del Nilo e Africa nord-orientale","02_Tebe","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Tebe","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","02_Valle del Nilo e Africa nord-orientale","03_Meroe","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Meroe","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","02_Valle del Nilo e Africa nord-orientale","04_Aksum","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/04_Aksum","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","02_Valle del Nilo e Africa nord-orientale","05_Napata_Gebel_Barkal","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/05_Napata_Gebel_Barkal","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","01_Pataliputra","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/01_Pataliputra","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","02_Taxila","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/02_Taxila","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","03_Ujjain","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/03_Ujjain","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","04_Mathura","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/04_Mathura","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","04_Mathura e porti dell'Oceano Indiano","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/04_Mathura e porti dell'Oceano Indiano","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","03_Asia meridionale","05_Arikamedu","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/03_Asia meridionale/Centri abitati/05_Arikamedu","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","01_Chang'an","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/01_Chang'an","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","01_Xianyang_Qin","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/01_Xianyang_Qin","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","02_Changan_Han","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/02_Changan_Han","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","02_Luoyang e capitali Han","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/02_Luoyang e capitali Han","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","03_Luoyang_Han_Wei","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/03_Luoyang_Han_Wei","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","03_Nara emerge dopo il periodo","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/03_Nara emerge dopo il periodo","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","04_Linzi_Qi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/04_Linzi_Qi","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","04_Asia orientale","05_Jiankang","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/04_Asia orientale/Centri abitati/05_Jiankang","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","05_Asia sud-orientale continentale e marittima","01_Oc_Eo","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/05_Asia sud-orientale continentale e marittima/Centri abitati/01_Oc_Eo","True","True"
"presente_in_entrambi","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…","05_Asia sud-orientale continentale e marittima","02_Angkor_Borei","03_P3 · 1000 a.C.–500 d.C. — Imperi classici…/05_Asia sud-orientale continentale e marittima/Centri abitati/02_Angkor_Borei","True","True"
